order_item_id,order_id,product_id,quantity,unit_price,discount_value,line_amount
OITEM-000002232,ORD-000000553,PROD-0000069,2,134.43,78.67,190.19
OITEM-000002233,ORD-000000553,PROD-0000092,2,331.15,68.09,594.21
OITEM-000002234,ORD-000000554,PROD-0000066,1,162.88,0.0,162.88
OITEM-000002235,ORD-000000554,PROD-0000004,1,90.45,23.35,67.1
OITEM-000002236,ORD-000000554,PROD-0000110,2,286.91,0.0,573.82
OITEM-000002237,ORD-000000554,PROD-0000025,1,252.23,0.0,252.23
OITEM-000002238,ORD-000000554,PROD-0000072,1,327.77,0.0,327.77
OITEM-000002239,ORD-000000554,PROD-0000116,1,217.51,39.77,177.74
OITEM-000002240,ORD-000000555,PROD-0000104,2,124.55,2.77,246.33
OITEM-000002241,ORD-000000555,PROD-0000035,2,187.83,101.53,274.13
OITEM-000002242,ORD-000000555,PROD-0000120,2,114.51,18.32,210.7
OITEM-000002243,ORD-000000555,PROD-0000115,2,353.64,0.0,707.28
OITEM-000002244,ORD-000000555,PROD-0000098,2,106.89,53.78,160.0
OITEM-000002245,ORD-000000555,PROD-0000108,2,285.67,98.38,472.96
OITEM-000002246,ORD-000000555,PROD-0000002,1,117.41,11.35,106.06
OITEM-000002247,ORD-000000555,PROD-0000073,2,170.75,0.0,341.5
OITEM-000002248,ORD-000000556,PROD-0000073,2,171.91,2.11,341.71
OITEM-000002249,ORD-000000556,PROD-0000052,2,124.75,29.27,220.23
OITEM-000002250,ORD-000000556,PROD-0000059,2,110.19,13.04,207.34
OITEM-000002251,ORD-000000556,PROD-0000100,2,110.07,51.25,168.89
OITEM-000002252,ORD-000000557,PROD-0000064,2,304.76,0.0,609.52
OITEM-000002253,ORD-000000558,PROD-0000094,2,237.13,117.82,356.44
OITEM-000002254,ORD-000000558,PROD-0000057,1,99.06,2.38,96.68
OITEM-000002255,ORD-000000558,PROD-0000096,1,141.29,59.21,82.08
OITEM-000002256,ORD-000000558,PROD-0000092,2,329.19,27.41,630.97
OITEM-000002257,ORD-000000559,PROD-0000066,1,166.87,0.0,166.87
OITEM-000002258,ORD-000000560,PROD-0000108,1,283.94,6.77,277.17
OITEM-000002259,ORD-000000560,PROD-0000107,2,139.45,53.5,225.4
OITEM-000002260,ORD-000000560,PROD-0000049,2,175.32,25.66,324.98
OITEM-000002261,ORD-000000560,PROD-0000001,2,109.21,52.05,166.37
OITEM-000002262,ORD-000000560,PROD-0000060,2,108.66,14.17,203.15
OITEM-000002263,ORD-000000560,PROD-0000118,1,197.98,16.64,181.34
OITEM-000002264,ORD-000000560,PROD-0000117,2,155.98,68.0,243.96
OITEM-000002265,ORD-000000560,PROD-0000105,1,169.54,41.07,128.47
OITEM-000002266,ORD-000000561,PROD-0000083,1,232.11,9.63,222.48
OITEM-000002267,ORD-000000561,PROD-0000017,2,66.96,44.82,89.1
OITEM-000002268,ORD-000000561,PROD-0000086,1,131.99,28.75,103.24
OITEM-000002269,ORD-000000562,PROD-0000044,2,259.54,146.6,372.48
OITEM-000002270,ORD-000000562,PROD-0000076,2,157.89,54.7,261.08
OITEM-000002271,ORD-000000562,PROD-0000113,1,37.55,4.54,33.01
OITEM-000002272,ORD-000000563,PROD-0000108,2,273.63,68.44,478.82
OITEM-000002273,ORD-000000563,PROD-0000089,1,101.95,28.6,73.35
OITEM-000002274,ORD-000000563,PROD-0000038,1,112.37,0.0,112.37
OITEM-000002275,ORD-000000563,PROD-0000114,2,122.32,12.97,231.67
OITEM-000002276,ORD-000000564,PROD-0000099,2,81.19,12.14,150.24
OITEM-000002277,ORD-000000564,PROD-0000036,2,143.99,0.0,287.98
OITEM-000002278,ORD-000000564,PROD-0000114,1,130.1,19.69,110.41
OITEM-000002279,ORD-000000564,PROD-0000014,1,133.67,11.19,122.48
OITEM-000002280,ORD-000000565,PROD-0000044,2,260.98,66.56,455.4
OITEM-000002281,ORD-000000565,PROD-0000118,1,197.27,9.38,187.89
OITEM-000002282,ORD-000000565,PROD-0000017,1,62.35,6.61,55.74
OITEM-000002283,ORD-000000565,PROD-0000067,2,180.72,54.43,307.01
OITEM-000002284,ORD-000000566,PROD-0000003,2,188.94,44.03,333.85
OITEM-000002285,ORD-000000567,PROD-0000049,1,160.31,3.98,156.33
OITEM-000002286,ORD-000000567,PROD-0000030,1,187.63,22.75,164.88
OITEM-000002287,ORD-000000567,PROD-0000051,2,120.57,12.66,228.48
OITEM-000002288,ORD-000000568,PROD-0000010,1,186.13,11.42,174.71
OITEM-000002289,ORD-000000568,PROD-0000106,2,122.57,0.0,245.14
OITEM-000002290,ORD-000000568,PROD-0000068,2,188.01,18.37,357.65
OITEM-000002291,ORD-000000568,PROD-0000109,1,215.84,0.0,215.84
OITEM-000002292,ORD-000000569,PROD-0000086,1,123.86,6.08,117.78
OITEM-000002293,ORD-000000569,PROD-0000042,2,84.05,5.31,162.79
OITEM-000002294,ORD-000000569,PROD-0000087,1,72.53,6.94,65.59
OITEM-000002295,ORD-000000570,PROD-0000022,2,164.31,36.49,292.13
OITEM-000002296,ORD-000000571,PROD-0000058,2,105.59,18.33,192.85
OITEM-000002297,ORD-000000571,PROD-0000101,2,193.44,34.99,351.89
OITEM-000002298,ORD-000000571,PROD-0000033,2,118.3,15.65,220.95
OITEM-000002299,ORD-000000572,PROD-0000009,1,286.05,33.86,252.19
OITEM-000002300,ORD-000000572,PROD-0000011,2,356.42,86.45,626.39
OITEM-000002301,ORD-000000572,PROD-0000077,2,236.29,55.95,416.63
OITEM-000002302,ORD-000000572,PROD-0000028,2,83.01,4.87,161.15
OITEM-000002303,ORD-000000573,PROD-0000108,1,283.89,6.23,277.66
OITEM-000002304,ORD-000000573,PROD-0000120,2,119.88,2.36,237.4
OITEM-000002305,ORD-000000573,PROD-0000045,1,160.59,41.49,119.1
OITEM-000002306,ORD-000000573,PROD-0000014,2,144.0,23.75,264.25
OITEM-000002307,ORD-000000574,PROD-0000010,1,186.64,32.07,154.57
OITEM-000002308,ORD-000000574,PROD-0000093,1,87.54,9.04,78.5
OITEM-000002309,ORD-000000574,PROD-0000080,2,400.96,49.35,752.57
OITEM-000002310,ORD-000000574,PROD-0000083,1,230.86,1.28,229.58
OITEM-000002311,ORD-000000574,PROD-0000004,1,87.39,10.29,77.1
OITEM-000002312,ORD-000000575,PROD-0000085,2,81.28,24.95,137.61
OITEM-000002313,ORD-000000575,PROD-0000089,2,100.72,55.08,146.36
OITEM-000002314,ORD-000000575,PROD-0000110,1,303.26,0.0,303.26
OITEM-000002315,ORD-000000575,PROD-0000022,2,161.15,60.79,261.51
OITEM-000002316,ORD-000000575,PROD-0000001,1,108.74,26.95,81.79
OITEM-000002317,ORD-000000575,PROD-0000011,2,380.97,174.45,587.49
OITEM-000002318,ORD-000000575,PROD-0000056,1,161.11,39.85,121.26
OITEM-000002319,ORD-000000576,PROD-0000093,2,87.67,3.05,172.29
OITEM-000002320,ORD-000000576,PROD-0000069,2,134.49,34.53,234.45
OITEM-000002321,ORD-000000576,PROD-0000094,1,236.35,63.11,173.24
OITEM-000002322,ORD-000000576,PROD-0000081,2,119.72,31.9,207.54
OITEM-000002323,ORD-000000576,PROD-0000046,1,334.98,41.28,293.7
OITEM-000002324,ORD-000000576,PROD-0000114,1,131.92,18.74,113.18
OITEM-000002325,ORD-000000577,PROD-0000020,2,159.19,95.35,223.03
OITEM-000002326,ORD-000000577,PROD-0000082,2,99.05,52.25,145.85
OITEM-000002327,ORD-000000577,PROD-0000073,2,177.2,63.53,290.87
OITEM-000002328,ORD-000000577,PROD-0000012,1,229.17,66.01,163.16
OITEM-000002329,ORD-000000578,PROD-0000103,2,378.88,129.87,627.89
OITEM-000002330,ORD-000000578,PROD-0000100,2,112.9,53.67,172.13
OITEM-000002331,ORD-000000578,PROD-0000093,2,96.28,54.24,138.32
OITEM-000002332,ORD-000000578,PROD-0000114,1,132.67,22.17,110.5
OITEM-000002333,ORD-000000578,PROD-0000106,2,119.18,39.84,198.52
OITEM-000002334,ORD-000000578,PROD-0000053,2,156.8,33.65,279.95
OITEM-000002335,ORD-000000579,PROD-0000059,2,102.03,35.04,169.02
OITEM-000002336,ORD-000000579,PROD-0000037,2,217.21,69.68,364.74
OITEM-000002337,ORD-000000579,PROD-0000005,2,91.76,54.04,129.48
OITEM-000002338,ORD-000000579,PROD-0000082,2,96.7,35.69,157.71
OITEM-000002339,ORD-000000579,PROD-0000050,2,112.6,72.06,153.14
OITEM-000002340,ORD-000000579,PROD-0000063,2,148.79,60.84,236.74
OITEM-000002341,ORD-000000580,PROD-0000027,2,141.94,52.03,231.85
OITEM-000002342,ORD-000000580,PROD-0000120,2,122.39,21.56,223.22
OITEM-000002343,ORD-000000580,PROD-0000062,1,62.44,10.18,52.26
OITEM-000002344,ORD-000000580,PROD-0000096,2,138.81,113.44,164.18
OITEM-000002345,ORD-000000580,PROD-0000048,2,235.39,109.32,361.46
OITEM-000002346,ORD-000000580,PROD-0000086,1,138.18,29.52,108.66
OITEM-000002347,ORD-000000580,PROD-0000040,1,173.5,54.82,118.68
OITEM-000002348,ORD-000000581,PROD-0000092,2,322.33,160.42,484.24
OITEM-000002349,ORD-000000581,PROD-0000104,2,130.84,66.3,195.38
OITEM-000002350,ORD-000000581,PROD-0000054,2,160.38,41.12,279.64
OITEM-000002351,ORD-000000581,PROD-0000037,1,224.08,32.77,191.31
OITEM-000002352,ORD-000000581,PROD-0000035,2,171.45,73.09,269.81
OITEM-000002353,ORD-000000581,PROD-0000084,2,103.47,65.22,141.72
OITEM-000002354,ORD-000000581,PROD-0000047,2,73.44,17.99,128.89
OITEM-000002355,ORD-000000581,PROD-0000042,2,84.43,45.92,122.94
OITEM-000002356,ORD-000000582,PROD-0000102,1,171.43,22.86,148.57
OITEM-000002357,ORD-000000583,PROD-0000018,2,176.27,40.19,312.35
OITEM-000002358,ORD-000000583,PROD-0000110,1,292.47,16.78,275.69
OITEM-000002359,ORD-000000583,PROD-0000061,2,182.2,17.69,346.71
OITEM-000002360,ORD-000000583,PROD-0000073,2,182.33,16.21,348.45
OITEM-000002361,ORD-000000583,PROD-0000118,1,186.47,4.84,181.63
OITEM-000002362,ORD-000000583,PROD-0000082,2,96.36,25.11,167.61
OITEM-000002363,ORD-000000583,PROD-0000094,2,264.84,74.47,455.21
OITEM-000002364,ORD-000000584,PROD-0000051,2,120.75,36.11,205.39
OITEM-000002365,ORD-000000585,PROD-0000065,2,128.64,31.91,225.37
OITEM-000002366,ORD-000000585,PROD-0000006,1,280.19,0.0,280.19
OITEM-000002367,ORD-000000586,PROD-0000103,1,414.39,51.65,362.74
OITEM-000002368,ORD-000000586,PROD-0000069,2,124.49,48.34,200.64
OITEM-000002369,ORD-000000587,PROD-0000116,1,215.21,16.92,198.29
OITEM-000002370,ORD-000000587,PROD-0000107,2,139.89,23.32,256.46
OITEM-000002371,ORD-000000587,PROD-0000013,2,184.83,61.09,308.57
OITEM-000002372,ORD-000000587,PROD-0000094,1,241.92,55.37,186.55
OITEM-000002373,ORD-000000587,PROD-0000039,2,95.64,17.39,173.89
OITEM-000002374,ORD-000000587,PROD-0000019,2,261.12,0.0,522.24
OITEM-000002375,ORD-000000587,PROD-0000001,1,104.45,23.37,81.08
OITEM-000002376,ORD-000000588,PROD-0000045,1,170.53,69.38,101.15
OITEM-000002377,ORD-000000588,PROD-0000093,2,94.21,28.34,160.08
OITEM-000002378,ORD-000000589,PROD-0000025,2,225.54,29.27,421.81
OITEM-000002379,ORD-000000589,PROD-0000119,1,404.12,0.0,404.12
OITEM-000002380,ORD-000000589,PROD-0000094,1,245.4,61.52,183.88
OITEM-000002381,ORD-000000589,PROD-0000027,1,132.08,28.36,103.72
OITEM-000002382,ORD-000000590,PROD-0000034,1,182.49,33.09,149.4
OITEM-000002383,ORD-000000590,PROD-0000108,2,293.73,30.66,556.8
OITEM-000002384,ORD-000000590,PROD-0000040,1,167.2,36.46,130.74
OITEM-000002385,ORD-000000590,PROD-0000119,1,402.91,25.83,377.08
OITEM-000002386,ORD-000000590,PROD-0000095,2,225.89,29.72,422.06
OITEM-000002387,ORD-000000591,PROD-0000084,1,109.11,13.55,95.56
OITEM-000002388,ORD-000000591,PROD-0000009,2,294.49,93.28,495.7
OITEM-000002389,ORD-000000591,PROD-0000036,2,161.71,0.0,323.42
OITEM-000002390,ORD-000000592,PROD-0000029,2,51.18,20.65,81.71
OITEM-000002391,ORD-000000592,PROD-0000057,1,102.46,8.11,94.35
OITEM-000002392,ORD-000000592,PROD-0000103,1,417.6,38.76,378.84
OITEM-000002393,ORD-000000592,PROD-0000077,1,237.96,43.56,194.4
OITEM-000002394,ORD-000000592,PROD-0000039,1,92.58,5.39,87.19
OITEM-000002395,ORD-000000592,PROD-0000058,2,104.17,28.88,179.46
OITEM-000002396,ORD-000000592,PROD-0000093,2,97.45,29.79,165.11
OITEM-000002397,ORD-000000592,PROD-0000083,2,242.78,66.12,419.44
OITEM-000002398,ORD-000000593,PROD-0000086,1,134.8,18.82,115.98
OITEM-000002399,ORD-000000593,PROD-0000112,2,180.5,30.38,330.62
OITEM-000002400,ORD-000000593,PROD-0000011,1,381.64,65.66,315.98
OITEM-000002401,ORD-000000593,PROD-0000033,1,120.55,17.19,103.36
OITEM-000002402,ORD-000000593,PROD-0000071,2,200.91,31.19,370.63
OITEM-000002403,ORD-000000594,PROD-0000049,2,168.26,25.31,311.21
OITEM-000002404,ORD-000000594,PROD-0000021,1,90.96,12.48,78.48
OITEM-000002405,ORD-000000594,PROD-0000094,2,261.05,164.85,357.25
OITEM-000002406,ORD-000000594,PROD-0000058,2,104.37,29.47,179.27
OITEM-000002407,ORD-000000594,PROD-0000065,2,120.45,39.37,201.53
OITEM-000002408,ORD-000000594,PROD-0000108,2,279.53,76.11,482.95
OITEM-000002409,ORD-000000595,PROD-0000098,2,109.92,55.35,164.49
OITEM-000002410,ORD-000000595,PROD-0000100,1,107.82,19.47,88.35
OITEM-000002411,ORD-000000595,PROD-0000060,2,111.14,20.82,201.46
OITEM-000002412,ORD-000000595,PROD-0000116,2,222.4,37.47,407.33
OITEM-000002413,ORD-000000595,PROD-0000085,2,81.18,39.82,122.54
OITEM-000002414,ORD-000000596,PROD-0000103,2,392.45,41.2,743.7
OITEM-000002415,ORD-000000596,PROD-0000012,1,221.71,1.07,220.64
OITEM-000002416,ORD-000000596,PROD-0000017,1,59.0,12.54,46.46
OITEM-000002417,ORD-000000596,PROD-0000086,2,123.18,43.91,202.45
OITEM-000002418,ORD-000000597,PROD-0000016,2,195.02,134.88,255.16
OITEM-000002419,ORD-000000597,PROD-0000094,2,261.3,74.86,447.74
OITEM-000002420,ORD-000000597,PROD-0000043,1,184.45,24.19,160.26
OITEM-000002421,ORD-000000597,PROD-0000099,2,76.06,27.2,124.92
OITEM-000002422,ORD-000000597,PROD-0000073,1,179.43,0.0,179.43
OITEM-000002423,ORD-000000597,PROD-0000012,2,216.95,51.7,382.2
OITEM-000002424,ORD-000000598,PROD-0000070,2,220.55,20.47,420.63
OITEM-000002425,ORD-000000598,PROD-0000053,2,169.83,44.42,295.24
OITEM-000002426,ORD-000000598,PROD-0000019,1,267.35,0.0,267.35
OITEM-000002427,ORD-000000599,PROD-0000044,2,262.83,91.11,434.55
OITEM-000002428,ORD-000000599,PROD-0000014,2,143.43,42.02,244.84
OITEM-000002429,ORD-000000599,PROD-0000065,1,119.67,11.35,108.32
OITEM-000002430,ORD-000000599,PROD-0000092,2,322.48,44.05,600.91
OITEM-000002431,ORD-000000600,PROD-0000093,1,90.95,10.94,80.01
OITEM-000002432,ORD-000000600,PROD-0000094,2,245.51,145.91,345.11
OITEM-000002433,ORD-000000600,PROD-0000053,1,158.43,27.1,131.33
OITEM-000002434,ORD-000000600,PROD-0000105,2,149.87,31.09,268.65
OITEM-000002435,ORD-000000600,PROD-0000092,2,312.81,26.18,599.44
OITEM-000002436,ORD-000000600,PROD-0000115,1,313.66,0.0,313.66
OITEM-000002437,ORD-000000600,PROD-0000079,1,390.34,74.68,315.66
OITEM-000002438,ORD-000000601,PROD-0000105,2,151.25,75.52,226.98
OITEM-000002439,ORD-000000601,PROD-0000076,2,172.08,31.9,312.26
OITEM-000002440,ORD-000000601,PROD-0000019,2,280.56,0.0,561.12
OITEM-000002441,ORD-000000601,PROD-0000008,2,145.34,64.7,225.98
OITEM-000002442,ORD-000000601,PROD-0000035,1,182.52,27.43,155.09
OITEM-000002443,ORD-000000601,PROD-0000016,2,213.35,101.13,325.57
OITEM-000002444,ORD-000000602,PROD-0000017,1,62.13,12.31,49.82
OITEM-000002445,ORD-000000602,PROD-0000016,2,193.28,85.35,301.21
OITEM-000002446,ORD-000000602,PROD-0000047,1,71.18,7.27,63.91
OITEM-000002447,ORD-000000602,PROD-0000119,1,387.7,0.0,387.7
OITEM-000002448,ORD-000000602,PROD-0000107,2,145.95,23.85,268.05
OITEM-000002449,ORD-000000602,PROD-0000052,2,121.51,27.48,215.54
OITEM-000002450,ORD-000000602,PROD-0000095,2,228.36,0.0,456.72
OITEM-000002451,ORD-000000603,PROD-0000011,2,387.2,106.81,667.59
OITEM-000002452,ORD-000000604,PROD-0000037,1,219.79,1.02,218.77
OITEM-000002453,ORD-000000604,PROD-0000073,1,172.26,0.0,172.26
OITEM-000002454,ORD-000000604,PROD-0000093,1,90.49,1.16,89.33
OITEM-000002455,ORD-000000605,PROD-0000071,2,183.05,49.41,316.69
OITEM-000002456,ORD-000000605,PROD-0000104,1,123.18,7.82,115.36
OITEM-000002457,ORD-000000605,PROD-0000095,2,221.56,0.0,443.12
OITEM-000002458,ORD-000000606,PROD-0000086,1,126.59,14.32,112.27
OITEM-000002459,ORD-000000606,PROD-0000087,1,73.72,3.71,70.01
OITEM-000002460,ORD-000000606,PROD-0000058,1,103.97,9.71,94.26
OITEM-000002461,ORD-000000606,PROD-0000068,1,177.55,17.07,160.48
OITEM-000002462,ORD-000000607,PROD-0000010,1,193.06,9.14,183.92
OITEM-000002463,ORD-000000607,PROD-0000079,2,427.82,0.0,855.64
OITEM-000002464,ORD-000000607,PROD-0000113,1,37.05,3.26,33.79
OITEM-000002465,ORD-000000607,PROD-0000087,1,74.73,2.82,71.91
OITEM-000002466,ORD-000000608,PROD-0000100,2,104.59,26.93,182.25
OITEM-000002467,ORD-000000608,PROD-0000003,2,182.2,39.08,325.32
OITEM-000002468,ORD-000000608,PROD-0000022,1,160.32,26.54,133.78
OITEM-000002469,ORD-000000608,PROD-0000069,2,127.58,30.62,224.54
OITEM-000002470,ORD-000000609,PROD-0000118,2,202.68,23.86,381.5
OITEM-000002471,ORD-000000609,PROD-0000030,2,185.34,44.96,325.72
OITEM-000002472,ORD-000000609,PROD-0000112,2,179.77,15.67,343.87
OITEM-000002473,ORD-000000609,PROD-0000082,1,99.75,5.36,94.39
OITEM-000002474,ORD-000000609,PROD-0000113,1,35.89,4.46,31.43
OITEM-000002475,ORD-000000610,PROD-0000009,1,300.01,45.19,254.82
OITEM-000002476,ORD-000000610,PROD-0000048,2,261.41,13.42,509.4
OITEM-000002477,ORD-000000610,PROD-0000025,1,234.77,18.41,216.36
OITEM-000002478,ORD-000000610,PROD-0000030,2,195.72,78.15,313.29
OITEM-000002479,ORD-000000611,PROD-0000063,2,136.37,8.97,263.77
OITEM-000002480,ORD-000000611,PROD-0000078,2,46.44,16.01,76.87
OITEM-000002481,ORD-000000611,PROD-0000088,2,203.72,60.58,346.86
OITEM-000002482,ORD-000000612,PROD-0000054,1,155.97,13.92,142.05
OITEM-000002483,ORD-000000612,PROD-0000018,2,177.89,25.75,330.03
OITEM-000002484,ORD-000000613,PROD-0000019,2,264.77,0.0,529.54
OITEM-000002485,ORD-000000613,PROD-0000091,1,213.19,10.39,202.8
OITEM-000002486,ORD-000000613,PROD-0000062,1,59.9,1.38,58.52
OITEM-000002487,ORD-000000613,PROD-0000061,2,200.45,32.99,367.91
OITEM-000002488,ORD-000000613,PROD-0000007,1,192.85,10.17,182.68
OITEM-000002489,ORD-000000613,PROD-0000057,1,106.38,8.0,98.38
OITEM-000002490,ORD-000000613,PROD-0000077,1,224.76,53.87,170.89
OITEM-000002491,ORD-000000614,PROD-0000094,1,243.28,69.75,173.53
OITEM-000002492,ORD-000000614,PROD-0000065,2,127.18,38.14,216.22
OITEM-000002493,ORD-000000614,PROD-0000053,1,159.48,25.05,134.43
OITEM-000002494,ORD-000000614,PROD-0000004,2,89.69,31.09,148.29
OITEM-000002495,ORD-000000614,PROD-0000081,1,108.66,17.92,90.74
OITEM-000002496,ORD-000000615,PROD-0000107,1,141.76,15.8,125.96
OITEM-000002497,ORD-000000615,PROD-0000081,1,109.11,15.17,93.94
OITEM-000002498,ORD-000000615,PROD-0000101,1,209.02,27.19,181.83
OITEM-000002499,ORD-000000615,PROD-0000035,2,186.6,80.07,293.13
OITEM-000002500,ORD-000000615,PROD-0000017,1,64.83,8.64,56.19
OITEM-000002501,ORD-000000616,PROD-0000053,2,153.12,6.21,300.03
OITEM-000002502,ORD-000000616,PROD-0000029,1,50.99,9.54,41.45
OITEM-000002503,ORD-000000616,PROD-0000017,1,60.46,19.57,40.89
OITEM-000002504,ORD-000000616,PROD-0000100,2,101.82,17.72,185.92
OITEM-000002505,ORD-000000616,PROD-0000098,2,111.91,63.33,160.49
OITEM-000002506,ORD-000000616,PROD-0000097,2,50.56,12.9,88.22
OITEM-000002507,ORD-000000616,PROD-0000103,2,390.46,49.33,731.59
OITEM-000002508,ORD-000000616,PROD-0000062,2,60.52,0.0,121.04
OITEM-000002509,ORD-000000617,PROD-0000024,2,176.88,16.16,337.6
OITEM-000002510,ORD-000000617,PROD-0000013,2,183.1,40.28,325.92
OITEM-000002511,ORD-000000618,PROD-0000045,2,170.01,59.56,280.46
OITEM-000002512,ORD-000000618,PROD-0000019,1,262.73,5.21,257.52
OITEM-000002513,ORD-000000618,PROD-0000064,2,323.75,0.0,647.5
OITEM-000002514,ORD-000000619,PROD-0000068,1,179.82,10.06,169.76
OITEM-000002515,ORD-000000619,PROD-0000007,1,195.31,2.37,192.94
OITEM-000002516,ORD-000000619,PROD-0000025,1,228.03,0.0,228.03
OITEM-000002517,ORD-000000620,PROD-0000116,1,199.83,1.17,198.66
OITEM-000002518,ORD-000000620,PROD-0000047,1,67.42,4.94,62.48
OITEM-000002519,ORD-000000620,PROD-0000061,2,185.0,0.0,370.0
OITEM-000002520,ORD-000000620,PROD-0000060,1,100.29,10.73,89.56
OITEM-000002521,ORD-000000621,PROD-0000039,1,93.87,2.07,91.8
OITEM-000002522,ORD-000000621,PROD-0000010,1,195.04,32.15,162.89
OITEM-000002523,ORD-000000622,PROD-0000036,2,158.37,36.16,280.58
OITEM-000002524,ORD-000000622,PROD-0000061,1,182.64,10.44,172.2
OITEM-000002525,ORD-000000623,PROD-0000094,2,250.48,93.51,407.45
OITEM-000002526,ORD-000000623,PROD-0000075,1,194.01,9.6,184.41
OITEM-000002527,ORD-000000623,PROD-0000064,1,338.23,8.5,329.73
OITEM-000002528,ORD-000000623,PROD-0000050,2,109.38,19.65,199.11
OITEM-000002529,ORD-000000624,PROD-0000075,2,175.14,77.77,272.51
OITEM-000002530,ORD-000000624,PROD-0000076,2,172.05,55.42,288.68
OITEM-000002531,ORD-000000624,PROD-0000119,2,378.25,42.8,713.7
OITEM-000002532,ORD-000000624,PROD-0000071,1,194.51,51.73,142.78
OITEM-000002533,ORD-000000624,PROD-0000046,1,351.18,26.24,324.94
OITEM-000002534,ORD-000000624,PROD-0000035,2,171.88,84.73,259.03
OITEM-000002535,ORD-000000624,PROD-0000089,1,98.66,29.85,68.81
OITEM-000002536,ORD-000000624,PROD-0000040,2,162.09,81.56,242.62
OITEM-000002537,ORD-000000625,PROD-0000093,2,97.32,31.38,163.26
OITEM-000002538,ORD-000000625,PROD-0000070,1,231.05,70.81,160.24
OITEM-000002539,ORD-000000625,PROD-0000117,2,159.06,95.55,222.57
OITEM-000002540,ORD-000000625,PROD-0000011,2,367.55,255.06,480.04
OITEM-000002541,ORD-000000626,PROD-0000005,2,87.28,63.84,110.72
OITEM-000002542,ORD-000000627,PROD-0000117,1,164.68,37.55,127.13
OITEM-000002543,ORD-000000627,PROD-0000055,2,40.66,23.16,58.16
OITEM-000002544,ORD-000000627,PROD-0000049,2,157.08,25.83,288.33
OITEM-000002545,ORD-000000627,PROD-0000023,2,95.84,55.16,136.52
OITEM-000002546,ORD-000000627,PROD-0000011,1,357.96,125.39,232.57
OITEM-000002547,ORD-000000628,PROD-0000098,1,112.38,42.17,70.21
OITEM-000002548,ORD-000000628,PROD-0000063,2,143.35,47.3,239.4
OITEM-000002549,ORD-000000628,PROD-0000101,1,209.51,58.91,150.6
OITEM-000002550,ORD-000000628,PROD-0000028,1,79.39,14.89,64.5
OITEM-000002551,ORD-000000628,PROD-0000002,1,125.13,37.4,87.73
OITEM-000002552,ORD-000000628,PROD-0000043,2,171.38,23.49,319.27
OITEM-000002553,ORD-000000628,PROD-0000086,1,133.36,41.96,91.4
OITEM-000002554,ORD-000000628,PROD-0000091,2,209.64,31.4,387.88
OITEM-000002555,ORD-000000629,PROD-0000020,2,156.54,102.03,211.05
OITEM-000002556,ORD-000000630,PROD-0000036,1,158.86,4.77,154.09
OITEM-000002557,ORD-000000631,PROD-0000097,1,47.85,2.2,45.65
OITEM-000002558,ORD-000000631,PROD-0000083,2,221.62,35.7,407.54
OITEM-000002559,ORD-000000632,PROD-0000035,1,186.05,25.35,160.7
OITEM-000002560,ORD-000000632,PROD-0000068,1,198.27,17.11,181.16
OITEM-000002561,ORD-000000632,PROD-0000071,1,189.37,17.55,171.82
OITEM-000002562,ORD-000000632,PROD-0000076,1,169.42,13.21,156.21
OITEM-000002563,ORD-000000632,PROD-0000040,1,161.69,42.83,118.86
OITEM-000002564,ORD-000000633,PROD-0000081,2,107.63,10.37,204.89
OITEM-000002565,ORD-000000633,PROD-0000027,2,142.02,52.89,231.15
OITEM-000002566,ORD-000000634,PROD-0000052,1,123.94,2.79,121.15
OITEM-000002567,ORD-000000634,PROD-0000075,1,190.74,7.45,183.29
OITEM-000002568,ORD-000000634,PROD-0000033,1,120.95,20.52,100.43
OITEM-000002569,ORD-000000635,PROD-0000088,1,190.54,40.82,149.72
OITEM-000002570,ORD-000000635,PROD-0000095,1,228.62,14.4,214.22
OITEM-000002571,ORD-000000635,PROD-0000076,2,171.69,32.35,311.03
OITEM-000002572,ORD-000000636,PROD-0000082,1,100.45,12.29,88.16
OITEM-000002573,ORD-000000636,PROD-0000101,2,199.59,66.34,332.84
OITEM-000002574,ORD-000000637,PROD-0000056,1,161.55,34.57,126.98
OITEM-000002575,ORD-000000638,PROD-0000074,1,230.5,22.94,207.56
