event_id,customer_id,event_date,event_type,device_type,session_duration,page_views,add_to_cart_flag,checkout_start_flag,purchase_flag
EVT-00000002455,CUST-0000099,2025-12-14,product_view,mobile,11.84,3,0,0,0
EVT-00000002456,CUST-0000099,2025-12-26,page_view,mobile,5.76,2,1,0,0
EVT-00000002457,CUST-0000099,2023-09-15,campaign_click,mobile,6.13,2,1,1,0
EVT-00000002458,CUST-0000099,2023-02-13,product_view,mobile,11.6,8,0,0,0
EVT-00000002459,CUST-0000099,2024-07-24,product_view,mobile,5.22,6,0,0,0
EVT-00000002460,CUST-0000099,2024-12-25,add_to_cart,mobile,12.33,10,1,0,0
EVT-00000002461,CUST-0000099,2023-02-18,add_to_cart,mobile,2.94,2,1,0,0
EVT-00000002462,CUST-0000099,2025-09-15,app_open,mobile,8.66,5,1,1,1
EVT-00000002463,CUST-0000099,2025-04-11,page_view,mobile,8.5,4,0,0,0
EVT-00000002464,CUST-0000099,2023-04-28,campaign_click,mobile,6.06,9,1,0,0
EVT-00000002465,CUST-0000099,2025-07-19,page_view,mobile,7.66,8,0,0,0
EVT-00000002466,CUST-0000099,2025-10-17,page_view,desktop,10.98,4,0,0,0
EVT-00000002467,CUST-0000099,2025-03-01,page_view,mobile,5.44,4,0,0,0
EVT-00000002468,CUST-0000099,2024-09-25,campaign_click,desktop,13.23,3,1,1,0
EVT-00000002469,CUST-0000099,2024-01-22,product_view,mobile,8.86,3,0,0,0
EVT-00000002470,CUST-0000099,2024-12-08,app_open,desktop,7.35,12,0,0,0
EVT-00000002471,CUST-0000099,2024-12-25,page_view,desktop,10.32,6,0,0,0
EVT-00000002472,CUST-0000100,2024-05-04,add_to_cart,desktop,5.12,1,1,1,1
EVT-00000002473,CUST-0000100,2024-10-19,checkout_start,mobile,4.04,2,1,1,0
EVT-00000002474,CUST-0000100,2023-09-15,wishlist,desktop,5.73,1,1,0,0
EVT-00000002475,CUST-0000100,2023-03-26,add_to_cart,mobile,4.66,1,1,0,0
EVT-00000002476,CUST-0000100,2024-05-02,wishlist,mobile,6.02,12,0,0,0
EVT-00000002477,CUST-0000101,2025-10-28,page_view,mobile,0.52,9,1,0,0
EVT-00000002478,CUST-0000101,2025-04-21,add_to_cart,mobile,6.01,4,1,0,0
EVT-00000002479,CUST-0000101,2025-03-09,page_view,desktop,2.73,1,0,0,0
EVT-00000002480,CUST-0000101,2024-01-27,app_open,mobile,4.16,3,1,0,0
EVT-00000002481,CUST-0000101,2024-03-24,page_view,mobile,7.26,4,0,0,0
EVT-00000002482,CUST-0000101,2024-11-04,app_open,mobile,3.69,5,0,0,0
EVT-00000002483,CUST-0000101,2025-09-20,page_view,mobile,0.2,9,0,0,0
EVT-00000002484,CUST-0000101,2025-07-18,page_view,desktop,7.49,4,0,0,0
EVT-00000002485,CUST-0000101,2024-01-13,add_to_cart,mobile,4.53,1,1,0,0
EVT-00000002486,CUST-0000101,2023-12-28,add_to_cart,desktop,6.64,1,1,1,1
EVT-00000002487,CUST-0000101,2023-11-16,app_open,mobile,5.92,9,0,0,0
EVT-00000002488,CUST-0000102,2024-02-27,add_to_cart,desktop,12.82,3,1,0,0
EVT-00000002489,CUST-0000102,2025-05-02,add_to_cart,mobile,7.84,3,1,0,0
EVT-00000002490,CUST-0000102,2025-12-29,page_view,desktop,5.28,13,0,0,0
EVT-00000002491,CUST-0000102,2024-12-13,checkout_start,mobile,4.27,12,1,1,0
EVT-00000002492,CUST-0000102,2023-07-17,checkout_start,mobile,0.74,2,1,1,0
EVT-00000002493,CUST-0000102,2024-10-15,product_view,mobile,5.36,9,0,0,0
EVT-00000002494,CUST-0000102,2024-05-03,app_open,mobile,6.89,5,0,0,0
EVT-00000002495,CUST-0000102,2025-07-29,product_view,desktop,5.58,3,0,0,0
EVT-00000002496,CUST-0000102,2025-09-03,wishlist,mobile,4.0,6,0,0,0
EVT-00000002497,CUST-0000102,2023-03-10,page_view,tablet,6.89,6,0,0,0
EVT-00000002498,CUST-0000102,2024-04-29,add_to_cart,tablet,1.23,10,1,1,0
EVT-00000002499,CUST-0000102,2024-05-29,page_view,mobile,4.95,1,0,0,0
EVT-00000002500,CUST-0000102,2025-04-26,page_view,mobile,4.46,16,1,1,0
EVT-00000002501,CUST-0000102,2023-04-04,app_open,mobile,1.69,5,0,0,0
EVT-00000002502,CUST-0000102,2025-02-04,page_view,desktop,3.8,7,0,0,0
EVT-00000002503,CUST-0000102,2024-12-03,wishlist,desktop,3.79,3,0,0,0
EVT-00000002504,CUST-0000103,2025-09-15,page_view,desktop,0.99,4,0,0,0
EVT-00000002505,CUST-0000103,2025-10-21,add_to_cart,desktop,5.88,1,1,1,0
EVT-00000002506,CUST-0000103,2024-02-17,checkout_start,mobile,4.06,7,1,1,0
EVT-00000002507,CUST-0000103,2024-07-09,add_to_cart,desktop,8.78,5,1,0,0
EVT-00000002508,CUST-0000103,2024-12-01,wishlist,mobile,6.45,9,0,0,0
EVT-00000002509,CUST-0000103,2025-11-19,campaign_click,mobile,9.43,9,1,1,1
EVT-00000002510,CUST-0000103,2025-06-15,app_open,tablet,5.43,10,0,0,0
EVT-00000002511,CUST-0000103,2025-04-30,app_open,desktop,0.2,8,0,0,0
EVT-00000002512,CUST-0000103,2023-04-24,app_open,tablet,4.97,12,0,0,0
EVT-00000002513,CUST-0000103,2023-07-08,app_open,mobile,5.4,11,0,0,0
EVT-00000002514,CUST-0000103,2024-06-28,add_to_cart,desktop,5.34,8,1,0,0
EVT-00000002515,CUST-0000103,2023-03-19,wishlist,desktop,6.48,5,1,0,0
EVT-00000002516,CUST-0000103,2023-06-30,product_view,mobile,3.09,9,0,0,0
EVT-00000002517,CUST-0000103,2023-03-16,product_view,desktop,3.82,6,0,0,0
EVT-00000002518,CUST-0000103,2025-07-21,wishlist,mobile,3.11,10,0,0,0
EVT-00000002519,CUST-0000103,2023-12-31,wishlist,mobile,0.2,6,0,0,0
EVT-00000002520,CUST-0000103,2023-11-12,page_view,mobile,9.99,7,0,0,0
EVT-00000002521,CUST-0000103,2024-10-24,page_view,mobile,0.99,16,0,0,0
EVT-00000002522,CUST-0000103,2023-02-01,add_to_cart,mobile,4.65,7,1,0,0
EVT-00000002523,CUST-0000103,2024-01-19,product_view,mobile,6.11,7,0,0,0
EVT-00000002524,CUST-0000103,2024-12-17,product_view,mobile,2.03,7,0,0,0
EVT-00000002525,CUST-0000103,2025-05-22,app_open,mobile,3.23,4,0,0,0
EVT-00000002526,CUST-0000103,2023-10-09,app_open,mobile,1.6,5,0,0,0
EVT-00000002527,CUST-0000104,2024-02-21,page_view,mobile,5.05,2,1,0,0
EVT-00000002528,CUST-0000104,2025-01-24,page_view,mobile,6.17,2,0,0,0
EVT-00000002529,CUST-0000104,2025-06-26,page_view,desktop,5.57,10,0,0,0
EVT-00000002530,CUST-0000104,2023-10-17,product_view,mobile,4.92,1,0,0,0
EVT-00000002531,CUST-0000104,2025-11-14,page_view,mobile,6.08,4,0,0,0
EVT-00000002532,CUST-0000104,2023-03-04,page_view,mobile,7.71,8,0,0,0
EVT-00000002533,CUST-0000104,2024-03-10,page_view,mobile,1.68,6,0,0,0
EVT-00000002534,CUST-0000104,2024-08-30,add_to_cart,mobile,7.62,6,1,0,0
EVT-00000002535,CUST-0000104,2024-04-29,checkout_start,desktop,4.93,3,1,1,0
EVT-00000002536,CUST-0000104,2024-06-12,page_view,desktop,6.02,8,0,0,0
EVT-00000002537,CUST-0000104,2023-11-02,wishlist,mobile,6.8,8,0,0,0
EVT-00000002538,CUST-0000105,2023-01-13,app_open,mobile,6.24,6,0,0,0
EVT-00000002539,CUST-0000105,2024-08-26,product_view,desktop,0.2,7,0,0,0
EVT-00000002540,CUST-0000105,2023-03-01,add_to_cart,desktop,3.88,10,1,0,0
EVT-00000002541,CUST-0000105,2025-05-12,product_view,mobile,3.21,6,0,0,0
EVT-00000002542,CUST-0000105,2024-10-16,page_view,tablet,2.9,4,0,0,0
EVT-00000002543,CUST-0000105,2025-10-17,purchase,mobile,10.46,11,1,1,1
EVT-00000002544,CUST-0000105,2023-11-20,wishlist,mobile,3.83,12,0,0,0
EVT-00000002545,CUST-0000105,2024-04-19,product_view,mobile,5.55,8,0,0,0
EVT-00000002546,CUST-0000105,2023-11-24,add_to_cart,mobile,0.88,7,1,0,0
EVT-00000002547,CUST-0000105,2025-05-15,add_to_cart,mobile,4.61,11,1,1,0
EVT-00000002548,CUST-0000105,2023-06-03,add_to_cart,mobile,1.48,1,1,0,0
EVT-00000002549,CUST-0000105,2024-10-03,page_view,mobile,2.99,1,1,1,0
EVT-00000002550,CUST-0000105,2023-02-05,wishlist,mobile,1.91,13,0,0,0
EVT-00000002551,CUST-0000105,2024-08-31,page_view,desktop,8.01,8,0,0,0
EVT-00000002552,CUST-0000105,2024-09-30,page_view,mobile,7.72,9,0,0,0
EVT-00000002553,CUST-0000105,2024-06-01,purchase,mobile,6.29,17,1,1,1
EVT-00000002554,CUST-0000105,2025-09-23,page_view,mobile,3.99,10,0,0,0
EVT-00000002555,CUST-0000105,2025-10-25,page_view,mobile,9.31,5,0,0,0
EVT-00000002556,CUST-0000105,2025-10-11,product_view,tablet,6.25,1,0,0,0
EVT-00000002557,CUST-0000105,2024-12-17,wishlist,desktop,6.19,11,1,0,0
EVT-00000002558,CUST-0000106,2024-04-27,product_view,desktop,3.43,10,0,0,0
EVT-00000002559,CUST-0000106,2025-08-17,product_view,tablet,1.37,2,0,0,0
EVT-00000002560,CUST-0000106,2025-12-11,page_view,desktop,8.85,11,0,0,0
EVT-00000002561,CUST-0000106,2024-03-04,product_view,mobile,0.44,6,0,0,0
EVT-00000002562,CUST-0000106,2024-11-27,page_view,desktop,1.95,11,0,0,0
EVT-00000002563,CUST-0000106,2025-02-22,page_view,mobile,9.05,12,0,0,0
EVT-00000002564,CUST-0000106,2025-09-01,page_view,desktop,7.02,9,0,0,0
EVT-00000002565,CUST-0000106,2024-03-03,product_view,mobile,7.29,5,0,0,0
EVT-00000002566,CUST-0000106,2023-04-27,checkout_start,desktop,8.2,11,1,1,0
EVT-00000002567,CUST-0000106,2024-05-05,page_view,mobile,6.11,4,0,0,0
EVT-00000002568,CUST-0000106,2024-12-13,add_to_cart,mobile,3.47,1,1,0,0
EVT-00000002569,CUST-0000106,2025-06-24,product_view,mobile,4.37,8,0,0,0
EVT-00000002570,CUST-0000106,2023-08-02,app_open,desktop,9.03,4,0,0,0
EVT-00000002571,CUST-0000106,2024-08-09,wishlist,tablet,0.88,8,0,0,0
EVT-00000002572,CUST-0000106,2024-03-21,product_view,desktop,10.34,8,0,0,0
EVT-00000002573,CUST-0000107,2025-10-21,checkout_start,mobile,4.69,10,1,1,0
EVT-00000002574,CUST-0000107,2024-12-08,add_to_cart,desktop,6.59,8,1,0,0
EVT-00000002575,CUST-0000107,2024-01-29,product_view,mobile,5.37,15,1,0,0
EVT-00000002576,CUST-0000107,2024-08-10,checkout_start,mobile,5.27,1,1,1,0
EVT-00000002577,CUST-0000107,2023-04-12,add_to_cart,mobile,5.32,11,1,1,0
EVT-00000002578,CUST-0000107,2025-05-20,app_open,mobile,6.67,9,0,0,0
EVT-00000002579,CUST-0000107,2024-11-08,app_open,mobile,8.35,3,0,0,0
EVT-00000002580,CUST-0000107,2023-06-27,page_view,desktop,5.69,10,0,0,0
EVT-00000002581,CUST-0000107,2024-01-27,page_view,mobile,12.44,18,0,0,0
EVT-00000002582,CUST-0000107,2024-07-09,purchase,tablet,8.18,5,1,1,1
EVT-00000002583,CUST-0000107,2025-03-30,add_to_cart,mobile,8.86,2,1,0,0
EVT-00000002584,CUST-0000107,2023-04-20,product_view,desktop,7.63,10,1,1,0
EVT-00000002585,CUST-0000107,2023-11-05,checkout_start,mobile,5.48,6,1,1,0
EVT-00000002586,CUST-0000107,2024-10-17,add_to_cart,mobile,7.25,9,1,1,1
EVT-00000002587,CUST-0000107,2025-05-12,page_view,mobile,5.69,13,0,0,0
EVT-00000002588,CUST-0000107,2025-11-05,page_view,mobile,5.08,11,0,0,0
EVT-00000002589,CUST-0000107,2023-05-05,page_view,mobile,7.91,8,0,0,0
EVT-00000002590,CUST-0000107,2025-06-28,campaign_click,mobile,10.26,14,0,0,0
EVT-00000002591,CUST-0000107,2024-01-20,page_view,mobile,7.14,8,0,0,0
EVT-00000002592,CUST-0000107,2025-09-14,wishlist,mobile,4.08,14,0,0,0
EVT-00000002593,CUST-0000107,2023-04-06,product_view,mobile,8.02,12,0,0,0
EVT-00000002594,CUST-0000107,2024-01-28,checkout_start,mobile,5.33,5,1,1,1
EVT-00000002595,CUST-0000107,2023-03-30,product_view,mobile,8.35,2,1,0,0
EVT-00000002596,CUST-0000107,2024-03-29,add_to_cart,mobile,6.75,8,1,0,0
EVT-00000002597,CUST-0000107,2023-10-07,app_open,mobile,7.69,12,1,0,0
EVT-00000002598,CUST-0000107,2024-01-15,campaign_click,mobile,7.43,8,0,0,0
EVT-00000002599,CUST-0000107,2023-01-10,product_view,mobile,4.17,11,0,0,0
EVT-00000002600,CUST-0000107,2025-07-02,product_view,mobile,7.29,8,0,0,0
EVT-00000002601,CUST-0000107,2025-04-16,page_view,mobile,13.67,5,0,0,0
EVT-00000002602,CUST-0000107,2025-11-30,app_open,mobile,5.58,11,0,0,0
EVT-00000002603,CUST-0000107,2023-09-16,wishlist,mobile,5.86,7,0,0,0
EVT-00000002604,CUST-0000107,2025-08-19,add_to_cart,mobile,1.6,5,1,1,0
EVT-00000002605,CUST-0000107,2025-04-05,wishlist,desktop,9.36,8,0,0,0
EVT-00000002606,CUST-0000107,2023-07-22,product_view,mobile,13.26,4,0,0,0
EVT-00000002607,CUST-0000107,2023-12-09,page_view,mobile,11.89,9,0,0,0
EVT-00000002608,CUST-0000107,2024-03-21,page_view,mobile,13.88,6,0,0,0
EVT-00000002609,CUST-0000107,2025-04-10,add_to_cart,mobile,6.11,8,1,0,0
EVT-00000002610,CUST-0000108,2025-12-23,checkout_start,mobile,1.84,9,1,1,0
EVT-00000002611,CUST-0000108,2023-05-28,purchase,mobile,0.77,11,1,1,1
EVT-00000002612,CUST-0000108,2023-07-11,product_view,mobile,2.62,9,0,0,0
EVT-00000002613,CUST-0000108,2023-08-12,page_view,desktop,8.54,7,0,0,0
EVT-00000002614,CUST-0000108,2023-05-13,checkout_start,desktop,5.8,11,1,1,0
EVT-00000002615,CUST-0000108,2024-12-02,app_open,mobile,6.11,11,0,0,0
EVT-00000002616,CUST-0000108,2025-08-06,product_view,mobile,2.53,13,0,0,0
EVT-00000002617,CUST-0000108,2025-10-26,add_to_cart,mobile,1.74,4,1,0,0
EVT-00000002618,CUST-0000108,2024-07-02,page_view,mobile,3.45,8,0,0,0
EVT-00000002619,CUST-0000108,2024-04-27,add_to_cart,tablet,4.69,9,1,1,0
EVT-00000002620,CUST-0000108,2024-02-12,app_open,mobile,6.94,11,0,0,0
EVT-00000002621,CUST-0000108,2025-08-03,app_open,mobile,3.45,7,0,0,0
EVT-00000002622,CUST-0000108,2024-05-07,page_view,mobile,3.83,5,0,0,0
EVT-00000002623,CUST-0000108,2025-12-02,page_view,tablet,6.58,4,0,0,0
EVT-00000002624,CUST-0000108,2025-11-22,page_view,mobile,0.2,7,0,0,0
EVT-00000002625,CUST-0000108,2024-11-30,app_open,desktop,4.47,7,0,0,0
EVT-00000002626,CUST-0000109,2023-03-11,page_view,desktop,10.21,5,0,0,0
EVT-00000002627,CUST-0000109,2024-08-07,purchase,mobile,12.14,6,1,1,1
EVT-00000002628,CUST-0000109,2024-11-29,page_view,mobile,8.03,9,0,0,0
EVT-00000002629,CUST-0000109,2024-09-12,campaign_click,mobile,4.74,3,0,0,0
EVT-00000002630,CUST-0000109,2025-03-29,product_view,mobile,12.36,1,0,0,0
EVT-00000002631,CUST-0000109,2024-06-11,page_view,mobile,9.52,2,0,0,0
EVT-00000002632,CUST-0000109,2025-03-11,checkout_start,mobile,10.82,1,1,1,0
EVT-00000002633,CUST-0000109,2023-05-24,add_to_cart,desktop,11.13,3,1,0,0
EVT-00000002634,CUST-0000109,2024-11-07,campaign_click,desktop,9.72,3,0,0,0
EVT-00000002635,CUST-0000109,2024-01-25,add_to_cart,mobile,7.6,5,1,0,0
EVT-00000002636,CUST-0000109,2024-02-07,app_open,desktop,7.11,8,0,0,0
EVT-00000002637,CUST-0000109,2024-03-02,app_open,mobile,9.09,8,0,0,0
EVT-00000002638,CUST-0000109,2024-08-28,purchase,desktop,8.84,5,1,1,1
EVT-00000002639,CUST-0000109,2025-10-30,app_open,desktop,9.31,7,0,0,0
EVT-00000002640,CUST-0000109,2024-08-12,wishlist,mobile,9.15,4,0,0,0
EVT-00000002641,CUST-0000109,2025-05-05,campaign_click,desktop,5.57,10,0,0,0
EVT-00000002642,CUST-0000109,2024-12-24,wishlist,mobile,8.73,8,0,0,0
EVT-00000002643,CUST-0000109,2025-03-14,page_view,desktop,12.35,7,0,0,0
EVT-00000002644,CUST-0000109,2023-07-08,product_view,desktop,8.36,16,1,0,0
EVT-00000002645,CUST-0000109,2025-09-01,page_view,mobile,5.43,6,0,0,0
EVT-00000002646,CUST-0000109,2023-10-23,app_open,desktop,10.03,11,0,0,0
EVT-00000002647,CUST-0000109,2025-06-20,page_view,desktop,4.77,13,0,0,0
EVT-00000002648,CUST-0000109,2024-01-28,product_view,mobile,9.75,5,0,0,0
EVT-00000002649,CUST-0000109,2025-01-27,app_open,mobile,8.55,7,0,0,0
EVT-00000002650,CUST-0000109,2024-11-27,add_to_cart,mobile,15.54,8,1,1,1
EVT-00000002651,CUST-0000109,2024-07-08,add_to_cart,mobile,8.64,5,1,0,0
EVT-00000002652,CUST-0000109,2025-07-31,checkout_start,mobile,6.27,3,1,1,0
EVT-00000002653,CUST-0000109,2025-01-29,app_open,desktop,7.01,6,1,1,1
EVT-00000002654,CUST-0000109,2023-07-14,product_view,desktop,8.67,7,0,0,0
EVT-00000002655,CUST-0000109,2025-09-30,product_view,mobile,10.15,8,1,1,0
EVT-00000002656,CUST-0000109,2025-03-12,app_open,desktop,7.95,20,1,1,1
EVT-00000002657,CUST-0000109,2023-05-04,checkout_start,mobile,8.91,4,1,1,1
EVT-00000002658,CUST-0000109,2023-07-14,add_to_cart,desktop,13.65,6,1,0,0
EVT-00000002659,CUST-0000109,2025-09-03,app_open,mobile,10.68,17,0,0,0
EVT-00000002660,CUST-0000109,2025-10-30,campaign_click,mobile,12.28,4,0,0,0
EVT-00000002661,CUST-0000109,2025-12-17,checkout_start,mobile,7.95,2,1,1,1
EVT-00000002662,CUST-0000109,2025-01-05,wishlist,mobile,7.07,7,1,0,0
EVT-00000002663,CUST-0000109,2024-05-05,app_open,desktop,6.75,4,0,0,0
EVT-00000002664,CUST-0000110,2024-12-09,campaign_click,mobile,0.2,3,0,0,0
EVT-00000002665,CUST-0000110,2024-01-07,purchase,mobile,2.31,9,1,1,1
EVT-00000002666,CUST-0000110,2025-10-11,product_view,desktop,2.85,1,0,0,0
EVT-00000002667,CUST-0000110,2023-10-17,page_view,mobile,4.52,3,0,0,0
EVT-00000002668,CUST-0000110,2023-08-21,page_view,desktop,2.74,1,0,0,0
EVT-00000002669,CUST-0000110,2023-12-10,page_view,desktop,3.38,3,0,0,0
EVT-00000002670,CUST-0000110,2025-11-01,product_view,desktop,1.73,3,0,0,0
EVT-00000002671,CUST-0000110,2023-02-23,wishlist,mobile,3.66,1,0,0,0
EVT-00000002672,CUST-0000110,2025-02-11,app_open,desktop,4.92,1,0,0,0
EVT-00000002673,CUST-0000110,2023-07-05,product_view,mobile,5.04,1,0,0,0
EVT-00000002674,CUST-0000110,2023-01-29,page_view,mobile,7.73,7,0,0,0
EVT-00000002675,CUST-0000110,2023-02-12,checkout_start,mobile,7.63,3,1,1,1
EVT-00000002676,CUST-0000110,2023-08-31,add_to_cart,desktop,4.89,3,1,0,0
EVT-00000002677,CUST-0000110,2024-11-11,page_view,desktop,8.11,4,0,0,0
EVT-00000002678,CUST-0000111,2023-10-16,add_to_cart,mobile,9.32,3,1,0,0
EVT-00000002679,CUST-0000111,2025-12-13,page_view,mobile,7.96,9,1,0,0
EVT-00000002680,CUST-0000111,2024-08-23,page_view,mobile,3.7,9,0,0,0
EVT-00000002681,CUST-0000111,2024-02-22,page_view,mobile,9.32,7,0,0,0
EVT-00000002682,CUST-0000111,2023-01-27,product_view,desktop,5.93,7,0,0,0
EVT-00000002683,CUST-0000111,2025-05-01,page_view,mobile,6.73,14,0,0,0
EVT-00000002684,CUST-0000111,2023-04-30,product_view,mobile,6.32,6,0,0,0
EVT-00000002685,CUST-0000111,2023-06-13,product_view,mobile,3.79,2,0,0,0
EVT-00000002686,CUST-0000111,2025-02-13,checkout_start,mobile,5.11,5,1,1,0
EVT-00000002687,CUST-0000111,2023-04-02,add_to_cart,mobile,6.89,9,1,0,0
EVT-00000002688,CUST-0000111,2025-06-08,add_to_cart,mobile,6.39,7,1,0,0
EVT-00000002689,CUST-0000111,2025-02-10,app_open,mobile,5.72,9,0,0,0
EVT-00000002690,CUST-0000111,2024-12-31,product_view,desktop,12.52,3,0,0,0
EVT-00000002691,CUST-0000111,2025-04-11,add_to_cart,tablet,5.19,8,1,0,0
EVT-00000002692,CUST-0000111,2024-03-31,wishlist,mobile,5.42,9,1,1,1
EVT-00000002693,CUST-0000111,2024-11-10,purchase,mobile,9.99,1,1,1,1
EVT-00000002694,CUST-0000111,2024-12-16,product_view,mobile,8.87,14,0,0,0
EVT-00000002695,CUST-0000111,2025-03-25,page_view,desktop,5.7,6,0,0,0
EVT-00000002696,CUST-0000111,2023-04-30,product_view,mobile,7.94,1,1,0,0
EVT-00000002697,CUST-0000111,2025-02-12,app_open,mobile,7.98,10,0,0,0
EVT-00000002698,CUST-0000111,2023-11-06,app_open,mobile,6.99,1,1,0,0
EVT-00000002699,CUST-0000111,2025-03-28,checkout_start,mobile,10.41,6,1,1,0
EVT-00000002700,CUST-0000111,2024-07-16,product_view,mobile,5.52,9,1,0,0
EVT-00000002701,CUST-0000111,2023-08-04,checkout_start,desktop,8.66,1,1,1,1
EVT-00000002702,CUST-0000111,2023-09-04,page_view,mobile,1.43,6,0,0,0
EVT-00000002703,CUST-0000111,2024-11-20,product_view,mobile,6.47,8,0,0,0
EVT-00000002704,CUST-0000111,2025-10-10,product_view,mobile,5.38,11,0,0,0
EVT-00000002705,CUST-0000111,2025-06-06,page_view,desktop,10.95,5,0,0,0
EVT-00000002706,CUST-0000111,2024-03-15,page_view,mobile,5.42,9,0,0,0
EVT-00000002707,CUST-0000111,2024-11-11,campaign_click,mobile,6.92,8,0,0,0
EVT-00000002708,CUST-0000111,2025-03-23,product_view,mobile,12.86,7,0,0,0
EVT-00000002709,CUST-0000111,2024-02-08,product_view,mobile,10.67,8,0,0,0
EVT-00000002710,CUST-0000112,2024-05-01,wishlist,desktop,10.47,8,0,0,0
EVT-00000002711,CUST-0000112,2023-08-04,checkout_start,mobile,7.21,13,1,1,0
EVT-00000002712,CUST-0000112,2023-08-20,page_view,mobile,11.12,6,0,0,0
EVT-00000002713,CUST-0000112,2024-04-20,product_view,desktop,6.52,5,0,0,0
EVT-00000002714,CUST-0000112,2023-04-03,add_to_cart,desktop,7.82,7,1,0,0
EVT-00000002715,CUST-0000112,2024-10-13,product_view,tablet,12.05,7,0,0,0
EVT-00000002716,CUST-0000112,2025-02-08,purchase,mobile,7.91,9,1,1,1
EVT-00000002717,CUST-0000112,2025-07-20,campaign_click,mobile,8.63,13,0,0,0
EVT-00000002718,CUST-0000112,2025-10-20,product_view,mobile,3.13,7,0,0,0
EVT-00000002719,CUST-0000112,2023-04-17,product_view,mobile,7.61,2,0,0,0
EVT-00000002720,CUST-0000112,2025-06-28,product_view,mobile,13.16,16,0,0,0
EVT-00000002721,CUST-0000112,2025-04-22,product_view,mobile,7.98,3,0,0,0
EVT-00000002722,CUST-0000112,2025-01-04,page_view,mobile,6.2,11,0,0,0
EVT-00000002723,CUST-0000112,2023-08-28,purchase,mobile,8.61,8,1,1,1
EVT-00000002724,CUST-0000112,2023-11-03,purchase,mobile,9.11,3,1,1,1
EVT-00000002725,CUST-0000112,2023-10-27,checkout_start,desktop,5.95,9,1,1,0
EVT-00000002726,CUST-0000112,2024-06-05,page_view,mobile,6.43,10,0,0,0
EVT-00000002727,CUST-0000112,2024-03-24,product_view,mobile,8.33,7,1,0,0
EVT-00000002728,CUST-0000112,2024-07-20,add_to_cart,mobile,8.35,7,1,1,1
EVT-00000002729,CUST-0000112,2023-11-04,product_view,mobile,5.82,6,0,0,0
EVT-00000002730,CUST-0000112,2023-07-17,add_to_cart,mobile,6.62,8,1,0,0
EVT-00000002731,CUST-0000112,2025-03-28,product_view,mobile,9.48,1,1,1,0
EVT-00000002732,CUST-0000112,2023-02-27,product_view,desktop,9.53,8,0,0,0
EVT-00000002733,CUST-0000112,2023-10-20,wishlist,mobile,10.03,7,0,0,0
EVT-00000002734,CUST-0000112,2024-06-01,product_view,mobile,10.22,13,0,0,0
EVT-00000002735,CUST-0000112,2024-11-26,add_to_cart,mobile,6.59,9,1,0,0
EVT-00000002736,CUST-0000112,2025-03-05,campaign_click,desktop,12.46,11,0,0,0
EVT-00000002737,CUST-0000112,2023-09-29,campaign_click,mobile,5.89,8,0,0,0
EVT-00000002738,CUST-0000112,2025-06-07,product_view,desktop,4.86,5,0,0,0
EVT-00000002739,CUST-0000113,2024-03-16,product_view,mobile,7.64,14,0,0,0
EVT-00000002740,CUST-0000113,2025-09-05,product_view,mobile,6.57,12,0,0,0
EVT-00000002741,CUST-0000113,2025-01-13,product_view,mobile,3.85,8,0,0,0
EVT-00000002742,CUST-0000113,2023-07-18,page_view,mobile,5.65,7,0,0,0
EVT-00000002743,CUST-0000113,2024-06-19,product_view,desktop,6.02,9,1,0,0
EVT-00000002744,CUST-0000113,2024-02-19,add_to_cart,tablet,4.68,9,1,0,0
EVT-00000002745,CUST-0000113,2023-01-05,page_view,mobile,3.75,11,0,0,0
EVT-00000002746,CUST-0000113,2024-02-18,wishlist,desktop,0.2,8,0,0,0
EVT-00000002747,CUST-0000113,2024-05-04,page_view,mobile,2.97,9,0,0,0
EVT-00000002748,CUST-0000113,2024-10-18,add_to_cart,desktop,13.36,10,1,0,0
EVT-00000002749,CUST-0000113,2023-11-21,app_open,mobile,0.2,1,1,0,0
EVT-00000002750,CUST-0000113,2024-05-08,page_view,desktop,6.39,9,0,0,0
EVT-00000002751,CUST-0000113,2024-09-14,product_view,mobile,4.58,14,0,0,0
EVT-00000002752,CUST-0000113,2023-06-19,add_to_cart,mobile,6.6,9,1,1,1
EVT-00000002753,CUST-0000113,2023-06-18,page_view,mobile,5.08,11,0,0,0
EVT-00000002754,CUST-0000113,2025-10-06,app_open,mobile,7.39,10,0,0,0
EVT-00000002755,CUST-0000113,2024-05-31,product_view,mobile,0.2,9,0,0,0
EVT-00000002756,CUST-0000113,2024-04-07,product_view,mobile,7.12,10,0,0,0
EVT-00000002757,CUST-0000113,2023-11-04,add_to_cart,mobile,5.05,6,1,0,0
EVT-00000002758,CUST-0000114,2023-03-13,checkout_start,mobile,5.14,1,1,1,1
EVT-00000002759,CUST-0000114,2025-09-05,wishlist,tablet,12.31,7,0,0,0
EVT-00000002760,CUST-0000114,2024-12-21,product_view,mobile,6.18,3,0,0,0
EVT-00000002761,CUST-0000114,2025-06-12,wishlist,mobile,8.91,1,1,0,0
EVT-00000002762,CUST-0000114,2025-03-28,app_open,desktop,8.02,3,0,0,0
EVT-00000002763,CUST-0000114,2023-09-22,add_to_cart,tablet,5.47,4,1,0,0
EVT-00000002764,CUST-0000114,2023-08-06,product_view,mobile,3.2,2,0,0,0
EVT-00000002765,CUST-0000114,2025-09-10,app_open,mobile,12.02,9,0,0,0
